Transaction ID,Stage,Entity,Timestamp,RFID ID,GPS Latitude,GPS Longitude,Temperature,Humidity,Route ID,Speed,Delivery Status,Risk Factor,Delay Time,Cost,Disruption Type
TXN_440,Warehouse,Warehouse C,52:52.3,RFID_539,38.36716217,-79.22927478,36.8112784,36.84693603,Route_440,85.94315773,In Transit,Human Error,6.115587441,236.2667261,Strike
TXN_441,Manufacturing,Supplier A,52:52.3,RFID_540,39.84956023,-77.23144257,10.38573751,81.20151339,Route_441,51.42961456,Delivered,Weather,30.68461839,171.5263097,Traffic Jam
TXN_442,Retailer,Carrier B,52:52.3,RFID_541,35.46950358,-77.29147594,18.74548598,78.14359323,Route_442,29.58291459,In Transit,Equipment Failure,3.606861753,143.0766998,Traffic Jam
TXN_443,Manufacturing,Retailer D,52:52.3,RFID_542,38.36301059,-76.19049094,4.523615436,35.72601783,Route_443,22.04003305,In Transit,Weather,6.441716464,344.3103849,Equipment Failure
TXN_444,Retailer,Warehouse C,52:52.3,RFID_543,37.2187511,-75.83175019,39.80339993,47.95328061,Route_444,95.79764508,Delivered,Equipment Failure,30.94832288,237.297664,Strike
TXN_445,Retailer,Warehouse C,52:52.3,RFID_544,39.34071127,-77.79779325,39.15030585,48.67710085,Route_445,16.53990288,Delivered,Equipment Failure,16.30370978,130.8466801,Weather
TXN_446,Warehouse,Supplier A,52:52.3,RFID_545,35.88574895,-78.48833375,24.22790184,88.4754468,Route_446,27.91840779,In Transit,Traffic,33.98149568,360.0990867,Weather
TXN_447,Warehouse,Retailer D,52:52.3,RFID_546,38.46312976,-78.70332551,31.19863269,32.6624331,Route_447,41.30401127,Delivered,Weather,26.75638774,304.2825274,Strike
TXN_448,Logistics,Retailer D,52:52.3,RFID_547,39.19057645,-79.02688082,27.17950726,75.94105798,Route_448,65.82113641,In Transit,Weather,12.28901631,436.4024247,Strike
TXN_449,Warehouse,Carrier B,52:52.3,RFID_548,39.7230711,-79.71176209,21.69211986,43.39348999,Route_449,59.03209767,Delivered,Weather,31.23974162,102.8641545,Traffic Jam
TXN_450,Logistics,Retailer D,52:52.3,RFID_549,38.41624014,-78.28776011,-2.599340135,71.1609242,Route_450,21.30791432,In Transit,Human Error,5.581136654,403.5499709,Equipment Failure
TXN_451,Logistics,Retailer D,52:52.3,RFID_550,37.48587382,-78.64876154,15.46439541,49.4007703,Route_451,36.07551854,Delivered,Traffic,25.74769839,353.0825541,Equipment Failure
TXN_452,Logistics,Supplier A,52:52.3,RFID_551,38.0892362,-75.16791307,25.3653836,60.48518342,Route_452,31.4876594,In Transit,Traffic,20.98310904,101.7549216,Equipment Failure
TXN_453,Logistics,Retailer D,52:52.3,RFID_552,39.34452492,-77.21145587,25.48892262,78.28282413,Route_453,29.2188569,Delivered,Traffic,12.85793198,362.6693284,Strike
TXN_454,Logistics,Warehouse C,52:52.3,RFID_553,37.85304873,-78.2636148,11.79051783,76.29158955,Route_454,47.00299028,Delivered,Human Error,28.99223989,248.69628,Equipment Failure
TXN_455,Manufacturing,Supplier A,52:52.3,RFID_554,35.1519353,-77.097662,37.3761394,80.64962285,Route_455,73.36283073,Delivered,Weather,41.82401243,475.2431535,Traffic Jam
TXN_456,Warehouse,Supplier A,52:52.3,RFID_555,39.65474348,-79.30401649,2.531066451,24.17321277,Route_456,29.5707639,Delivered,Weather,47.94742559,113.7251078,Strike
TXN_457,Logistics,Carrier B,52:52.3,RFID_556,38.44763376,-77.77978125,17.51617508,68.44353871,Route_457,43.00109917,Delivered,Weather,29.1726129,339.2750259,Strike
TXN_458,Retailer,Retailer D,52:52.3,RFID_557,38.38256693,-76.86882839,26.08977894,29.79911637,Route_458,45.18256842,Delivered,Traffic,19.42588197,221.8910205,Equipment Failure
TXN_459,Warehouse,Carrier B,52:52.3,RFID_558,36.07837576,-77.55551084,26.37111127,49.10729976,Route_459,97.88108765,Delivered,Traffic,10.80994081,480.5666018,Weather
TXN_460,Warehouse,Warehouse C,52:52.3,RFID_559,38.29442735,-77.991106,24.18875305,58.40118905,Route_460,95.91997212,In Transit,Equipment Failure,12.34061229,198.4887029,Weather
TXN_461,Logistics,Supplier A,52:52.3,RFID_560,36.96932203,-75.03075806,7.387969605,48.19176393,Route_461,82.01238245,In Transit,Human Error,23.01383895,482.9836593,Traffic Jam
TXN_462,Manufacturing,Supplier A,52:52.3,RFID_561,38.25616489,-75.59842619,2.029295591,56.37281731,Route_462,31.74930287,Delivered,Human Error,17.62932966,455.668633,Equipment Failure
TXN_463,Logistics,Supplier A,52:52.3,RFID_562,35.53296515,-76.88297021,23.61731471,89.75684162,Route_463,16.12335827,Delivered,Traffic,43.86309709,171.6724559,Equipment Failure
TXN_464,Manufacturing,Warehouse C,52:52.3,RFID_563,38.28922652,-77.15311319,21.96859523,29.46521196,Route_464,38.52137239,In Transit,Equipment Failure,17.67818245,411.5937996,Strike
TXN_465,Retailer,Warehouse C,52:52.3,RFID_564,39.99706863,-76.8966976,3.071020463,67.28192317,Route_465,34.01150945,In Transit,Weather,17.92534037,498.0218908,Strike
TXN_466,Warehouse,Carrier B,52:52.3,RFID_565,35.24106019,-78.99343946,26.73126155,47.72006765,Route_466,55.53332201,Delivered,Traffic,18.4096566,163.698351,Equipment Failure
TXN_467,Retailer,Carrier B,52:52.3,RFID_566,39.88587092,-78.02431128,15.48273963,29.31068592,Route_467,79.99551191,In Transit,Human Error,40.1577701,246.5497262,Strike
TXN_468,Manufacturing,Carrier B,52:52.3,RFID_567,37.0345398,-79.80270234,25.04922662,31.11157344,Route_468,87.2490645,In Transit,Human Error,31.2378394,284.0813315,Equipment Failure
TXN_469,Manufacturing,Retailer D,52:52.3,RFID_568,39.35376725,-77.62226981,32.68151859,86.44911744,Route_469,86.03776769,Delivered,Human Error,29.48010482,182.7190111,Traffic Jam
TXN_470,Retailer,Supplier A,52:52.3,RFID_569,38.91192742,-77.28487708,2.637779286,81.57210477,Route_470,42.37080051,Delivered,Weather,16.03886507,56.86917784,Strike
TXN_471,Manufacturing,Supplier A,52:52.3,RFID_570,37.8350813,-78.86125132,-4.13848094,83.49293723,Route_471,71.85109091,Delivered,Human Error,39.25940049,149.0581599,Equipment Failure
TXN_472,Retailer,Carrier B,52:52.3,RFID_571,38.69224605,-75.17985576,30.05961639,89.40729431,Route_472,38.15507778,In Transit,Weather,1.841465345,176.871598,Strike
TXN_473,Warehouse,Supplier A,52:52.3,RFID_572,39.39257781,-75.45272695,22.43638413,34.5820773,Route_473,15.48149889,Delivered,Weather,41.79826427,249.6198656,Traffic Jam
TXN_474,Retailer,Carrier B,52:52.3,RFID_573,37.02070161,-76.38928382,26.48378063,44.88075362,Route_474,73.1408739,Delivered,Weather,24.61199519,126.9961153,Strike
TXN_475,Warehouse,Retailer D,52:52.3,RFID_574,36.63516581,-77.33306686,32.71697387,66.84533209,Route_475,10.88447973,In Transit,Traffic,19.11601127,442.9644605,Equipment Failure
TXN_476,Retailer,Retailer D,52:52.3,RFID_575,38.33796693,-75.6501542,31.12649207,53.86617779,Route_476,46.82643287,Delivered,Weather,23.86402947,367.2100097,Strike
TXN_477,Manufacturing,Warehouse C,52:52.3,RFID_576,39.03922971,-79.34673828,38.24140661,49.28726734,Route_477,39.64413424,In Transit,Equipment Failure,32.03594547,88.3402149,Strike
TXN_478,Retailer,Retailer D,52:52.3,RFID_577,38.81142567,-76.04745103,19.11707855,45.04678745,Route_478,72.40397847,In Transit,Human Error,0.612740473,342.541603,Equipment Failure
TXN_479,Manufacturing,Carrier B,52:52.3,RFID_578,38.98906824,-79.37589593,16.98230347,61.56464424,Route_479,78.96209255,In Transit,Traffic,41.83448911,344.1454144,Weather
TXN_480,Retailer,Retailer D,52:52.3,RFID_579,37.17791657,-76.02894669,13.084924,60.29154,Route_480,37.36851724,In Transit,Human Error,21.44349721,480.2995281,Strike
TXN_481,Retailer,Warehouse C,52:52.3,RFID_580,39.08917108,-78.62116216,1.916096928,31.30204838,Route_481,83.0464313,In Transit,Weather,16.46239295,51.35939211,Strike
TXN_482,Logistics,Supplier A,52:52.3,RFID_581,35.60104528,-75.61454709,20.76732548,53.02178863,Route_482,36.45250845,In Transit,Traffic,6.63578715,161.5696024,Traffic Jam
TXN_483,Manufacturing,Carrier B,52:52.3,RFID_582,37.72244549,-75.27978953,7.465563595,58.74302433,Route_483,50.1693724,Delivered,Equipment Failure,21.09433797,467.5061657,Weather
TXN_484,Logistics,Supplier A,52:52.3,RFID_583,35.0287933,-79.25602015,36.45883805,59.92008571,Route_484,75.43166743,Delivered,Weather,23.82349302,469.4602619,Traffic Jam
TXN_485,Manufacturing,Warehouse C,52:52.3,RFID_584,36.62292915,-77.68662197,21.24358619,34.7075035,Route_485,72.36282063,Delivered,Human Error,19.37504134,374.2638887,Equipment Failure
TXN_486,Logistics,Warehouse C,52:52.3,RFID_585,36.83230767,-75.09506311,21.67780812,71.95899746,Route_486,98.86316251,In Transit,Equipment Failure,32.5756845,394.5934945,Equipment Failure
TXN_487,Warehouse,Warehouse C,52:52.3,RFID_586,36.98086346,-77.58296282,10.97160974,21.76393664,Route_487,30.26449218,Delivered,Weather,20.20303338,91.16733107,Traffic Jam
TXN_488,Retailer,Supplier A,52:52.3,RFID_587,38.47733603,-75.68226239,-2.660479161,44.83822989,Route_488,69.60861222,In Transit,Equipment Failure,46.14804374,281.2441257,Strike
TXN_489,Manufacturing,Supplier A,52:52.3,RFID_588,36.94279051,-77.05634239,-3.571530558,74.6148854,Route_489,64.87137174,Delivered,Weather,28.76532086,154.2123461,Weather
TXN_490,Manufacturing,Supplier A,52:52.3,RFID_589,37.24346811,-78.12335046,14.05008149,59.47250447,Route_490,92.3588609,In Transit,Traffic,38.75894091,131.5481196,Traffic Jam
TXN_491,Retailer,Supplier A,52:52.3,RFID_590,36.18772065,-78.57108222,-1.194557986,38.28137028,Route_491,24.07259275,Delivered,Weather,5.249083349,414.6364846,Traffic Jam
TXN_492,Manufacturing,Warehouse C,52:52.3,RFID_591,36.86625896,-78.98388454,22.308113,68.64671835,Route_492,77.66183472,In Transit,Traffic,19.06998206,110.7671615,Equipment Failure
TXN_493,Manufacturing,Warehouse C,52:52.3,RFID_592,36.13634814,-76.19100904,34.64378525,59.71736609,Route_493,61.14417546,Delivered,Weather,16.16868967,260.8932366,Strike
TXN_494,Logistics,Carrier B,52:52.3,RFID_593,35.36597962,-78.06729747,34.73116674,75.73705266,Route_494,34.71992828,In Transit,Weather,27.33515463,472.3602078,Weather
TXN_495,Manufacturing,Carrier B,52:52.3,RFID_594,38.01724297,-77.44362269,24.65704346,71.45176303,Route_495,52.69914227,Delivered,Human Error,41.33344896,133.624425,Traffic Jam
TXN_496,Warehouse,Supplier A,52:52.3,RFID_595,38.34106399,-77.5383726,4.505432416,62.70755454,Route_496,40.03989374,In Transit,Equipment Failure,3.760234453,490.0970407,Weather
TXN_497,Warehouse,Retailer D,52:52.3,RFID_596,38.09745173,-77.11360485,33.83485741,54.17243727,Route_497,62.13820625,Delivered,Equipment Failure,3.483590306,497.4295936,Weather
TXN_498,Retailer,Retailer D,52:52.3,RFID_597,37.31747022,-75.67211427,34.87420459,29.3227488,Route_498,90.01005497,Delivered,Equipment Failure,40.81524999,300.0277196,Traffic Jam
TXN_499,Manufacturing,Warehouse C,52:52.3,RFID_598,36.8989289,-75.09630328,3.849411323,38.29331125,Route_499,61.2374486,Delivered,Weather,10.21680413,126.5642331,Weather
TXN_500,Retailer,Warehouse C,52:52.3,RFID_599,39.31666825,-77.96207896,28.18417386,49.3369631,Route_500,66.85501765,In Transit,Weather,32.10015621,192.2471996,Equipment Failure
TXN_501,Warehouse,Warehouse C,52:52.3,RFID_600,37.59540893,-75.86240539,7.893379702,61.95095009,Route_501,56.68730624,In Transit,Weather,26.05815035,241.0217747,Strike
TXN_502,Manufacturing,Carrier B,52:52.3,RFID_601,37.39590939,-76.17736103,31.11881406,55.95954987,Route_502,14.60489558,In Transit,Traffic,39.97889255,189.195901,Strike
TXN_503,Manufacturing,Carrier B,52:52.3,RFID_602,35.12821033,-77.13235524,39.8757055,40.17291682,Route_503,30.95727012,In Transit,Traffic,6.004267672,176.2860109,Strike
TXN_504,Retailer,Warehouse C,52:52.3,RFID_603,36.70623914,-75.21976428,-3.64882976,20.45250505,Route_504,54.28015565,In Transit,Human Error,6.229582355,487.5033691,Equipment Failure
TXN_505,Warehouse,Warehouse C,52:52.3,RFID_604,36.90097809,-78.99762742,35.38146396,54.73674553,Route_505,37.92117554,Delivered,Weather,26.72728129,119.0141723,Equipment Failure
TXN_506,Manufacturing,Warehouse C,52:52.3,RFID_605,36.9941139,-79.45367895,23.01837401,39.9938192,Route_506,26.3587238,In Transit,Equipment Failure,45.42617536,379.9975589,Equipment Failure
TXN_507,Retailer,Retailer D,52:52.3,RFID_606,37.90086185,-75.73019017,38.80221786,71.42258105,Route_507,55.37195577,Delivered,Equipment Failure,19.9198924,50.18463025,Strike
TXN_508,Warehouse,Carrier B,52:52.3,RFID_607,37.66801273,-77.80425092,15.92542829,21.67623857,Route_508,39.05288141,Delivered,Human Error,15.69322081,318.2822012,Weather
TXN_509,Retailer,Retailer D,52:52.3,RFID_608,38.03952546,-75.76515573,33.13245688,60.93794679,Route_509,33.22968789,In Transit,Equipment Failure,29.12108751,462.1743518,Equipment Failure
TXN_510,Logistics,Retailer D,52:52.3,RFID_609,38.82441631,-75.53454897,-2.192266913,85.90319663,Route_510,51.75868757,Delivered,Human Error,44.66153283,179.5703423,Traffic Jam
TXN_511,Manufacturing,Warehouse C,52:52.3,RFID_610,39.06492869,-79.68771203,10.08755725,32.2086487,Route_511,21.99558323,In Transit,Weather,40.17253598,133.4866889,Equipment Failure
TXN_512,Logistics,Warehouse C,52:52.3,RFID_611,38.59061538,-75.58267619,-1.984255801,53.01546435,Route_512,93.49711598,In Transit,Equipment Failure,47.78321332,343.2559077,Traffic Jam
TXN_513,Warehouse,Supplier A,52:52.3,RFID_612,39.77761848,-77.75840472,38.89044101,26.39953943,Route_513,88.09318881,In Transit,Weather,1.083291994,370.6706333,Strike
TXN_514,Logistics,Supplier A,52:52.3,RFID_613,35.09116291,-77.44783755,31.76382583,63.79773386,Route_514,73.68585272,Delivered,Traffic,5.417190946,359.6137335,Traffic Jam
TXN_515,Logistics,Retailer D,52:52.3,RFID_614,35.97888993,-76.86703744,33.36463396,58.53721764,Route_515,19.55924448,In Transit,Equipment Failure,29.25445264,193.692596,Equipment Failure
TXN_516,Warehouse,Carrier B,52:52.3,RFID_615,35.03781437,-75.36808697,37.20843541,48.51558669,Route_516,79.8289529,In Transit,Traffic,39.38766909,163.491081,Equipment Failure
TXN_517,Retailer,Warehouse C,52:52.3,RFID_616,38.23737357,-79.90441953,-1.170343125,56.4963915,Route_517,82.71615953,In Transit,Equipment Failure,13.69172843,480.16346,Weather
TXN_518,Logistics,Warehouse C,52:52.3,RFID_617,39.49015274,-77.61578266,12.35189166,82.76022609,Route_518,79.09881559,Delivered,Weather,11.48213223,465.4847787,Strike
TXN_519,Retailer,Retailer D,52:52.3,RFID_618,36.21741148,-76.56138979,-1.803429993,33.74060116,Route_519,20.25692984,In Transit,Human Error,37.77483837,255.7924745,Traffic Jam
TXN_520,Logistics,Supplier A,52:52.3,RFID_619,39.63517272,-76.38646521,4.48568957,21.57951582,Route_520,67.95171614,Delivered,Weather,2.706328985,430.7872398,Strike
TXN_521,Retailer,Carrier B,52:52.3,RFID_620,35.30133695,-76.53733784,5.321459967,80.31654193,Route_521,85.08923162,Delivered,Weather,17.73036708,253.5455649,Equipment Failure
TXN_522,Warehouse,Supplier A,52:52.3,RFID_621,39.67218013,-79.32782435,16.1098245,60.39819577,Route_522,61.96180611,In Transit,Weather,24.27884268,240.9750581,Weather
TXN_523,Logistics,Supplier A,52:52.3,RFID_622,36.75811344,-78.50302206,7.085297535,82.34609188,Route_523,68.17666377,Delivered,Equipment Failure,26.89673637,120.5433264,Equipment Failure
TXN_524,Warehouse,Supplier A,52:52.3,RFID_623,35.50710414,-78.20642237,-0.455985193,61.78616564,Route_524,51.25271315,Delivered,Human Error,34.97352753,241.8827254,Equipment Failure
TXN_525,Logistics,Supplier A,52:52.3,RFID_624,37.4293588,-75.97781396,2.537099009,76.7112763,Route_525,57.58365879,In Transit,Traffic,17.03259472,291.8376224,Equipment Failure
TXN_526,Warehouse,Warehouse C,52:52.3,RFID_625,36.28388284,-78.60620064,1.62740036,50.07713543,Route_526,13.09391725,In Transit,Weather,29.40884854,60.12694734,Traffic Jam
TXN_527,Warehouse,Warehouse C,52:52.3,RFID_626,36.42436451,-78.94647518,38.78845591,72.49019519,Route_527,67.50667198,In Transit,Equipment Failure,28.09802029,249.8508523,Equipment Failure
TXN_528,Logistics,Supplier A,52:52.3,RFID_627,36.53644982,-75.2127599,29.16816281,83.91290268,Route_528,17.33024916,Delivered,Traffic,26.28557283,401.6102983,Strike
TXN_529,Logistics,Carrier B,52:52.3,RFID_628,39.01512949,-79.95568357,38.54926594,60.04860746,Route_529,49.15131349,In Transit,Weather,30.74319807,356.0207254,Strike
TXN_530,Logistics,Retailer D,52:52.3,RFID_629,37.69580638,-75.01089572,14.78832189,32.65496054,Route_530,36.33895879,Delivered,Traffic,12.45356021,335.820645,Weather
TXN_531,Manufacturing,Carrier B,52:52.3,RFID_630,36.5565385,-76.61589351,7.526581675,38.81583305,Route_531,59.08851552,Delivered,Weather,4.063140172,459.2999428,Strike
TXN_532,Retailer,Carrier B,52:52.3,RFID_631,38.05166892,-75.8576535,30.92319387,33.90512038,Route_532,22.0074702,Delivered,Traffic,5.725040258,58.11440442,Equipment Failure
TXN_533,Manufacturing,Carrier B,52:52.3,RFID_632,38.58075337,-78.52690302,9.681426312,37.27999193,Route_533,72.24790618,Delivered,Traffic,10.77995437,300.6714138,Equipment Failure
TXN_534,Manufacturing,Supplier A,52:52.3,RFID_633,36.36312,-79.92842361,8.472251817,41.44908145,Route_534,81.55103832,Delivered,Human Error,24.00950091,404.3069818,Strike
TXN_535,Warehouse,Warehouse C,52:52.3,RFID_634,37.06774551,-76.31065241,5.462769649,58.85936507,Route_535,24.70190048,In Transit,Human Error,40.34125203,293.6009222,Weather
TXN_536,Logistics,Carrier B,52:52.3,RFID_635,35.60943047,-75.82927701,0.83555402,61.15941406,Route_536,19.38817786,In Transit,Weather,33.66208042,195.7529987,Weather
TXN_537,Retailer,Supplier A,52:52.3,RFID_636,35.90574675,-76.29761934,6.540837746,49.85498231,Route_537,23.09639345,Delivered,Equipment Failure,37.873949,111.3127543,Strike
TXN_538,Warehouse,Carrier B,52:52.3,RFID_637,38.40558927,-79.28574856,10.98938868,63.07945459,Route_538,88.94148057,Delivered,Human Error,16.84682995,449.4033823,Traffic Jam
TXN_539,Manufacturing,Carrier B,52:52.3,RFID_638,35.90719174,-76.23286039,25.32973937,25.71024479,Route_539,57.53703356,In Transit,Traffic,19.4233796,261.8430766,Traffic Jam
TXN_540,Logistics,Supplier A,52:52.3,RFID_639,37.62581692,-76.15538609,-2.1845821,26.14517659,Route_540,52.05348964,In Transit,Human Error,18.89673053,445.1518386,Traffic Jam
TXN_541,Warehouse,Warehouse C,52:52.3,RFID_640,38.54523131,-76.70729742,4.472812285,32.02806223,Route_541,19.60406372,Delivered,Human Error,9.209912851,313.6334551,Traffic Jam
TXN_542,Logistics,Warehouse C,52:52.3,RFID_641,35.53438462,-76.16942034,31.40606381,56.26542486,Route_542,68.46004061,Delivered,Weather,2.938399591,353.3864525,Strike
TXN_543,Warehouse,Retailer D,52:52.3,RFID_642,37.8365611,-75.7703928,1.611486561,34.97962751,Route_543,88.11996327,In Transit,Human Error,28.36397246,411.9175195,Weather
TXN_544,Logistics,Supplier A,52:52.3,RFID_643,36.28281392,-76.93197943,10.41903159,39.82990824,Route_544,84.53672824,In Transit,Human Error,47.4824008,346.6199951,Equipment Failure
TXN_545,Manufacturing,Retailer D,52:52.3,RFID_644,39.81463438,-79.55697643,33.90965148,48.02189853,Route_545,66.34492381,Delivered,Traffic,8.007825838,229.1246783,Equipment Failure
TXN_546,Retailer,Retailer D,52:52.3,RFID_645,37.41772823,-77.56186095,1.971639001,76.83062868,Route_546,16.7750845,In Transit,Human Error,2.240871355,281.1350228,Strike
TXN_547,Manufacturing,Retailer D,52:52.3,RFID_646,39.02996275,-79.61175333,-1.276842397,20.97034951,Route_547,20.11573245,In Transit,Traffic,37.41752073,411.3704861,Equipment Failure
TXN_548,Retailer,Warehouse C,52:52.3,RFID_647,37.75113271,-77.96228484,16.80420978,65.45651742,Route_548,14.43780884,Delivered,Human Error,12.12412832,218.1426334,Traffic Jam
TXN_549,Logistics,Supplier A,52:52.3,RFID_648,35.21706266,-77.96446755,8.608878008,66.82135717,Route_549,33.17312948,Delivered,Human Error,39.82290266,224.6546555,Weather
TXN_550,Warehouse,Retailer D,52:52.3,RFID_649,38.16575688,-79.66995078,20.3533764,75.90590462,Route_550,22.20953204,Delivered,Equipment Failure,33.78896002,93.06055223,Strike
TXN_551,Manufacturing,Supplier A,52:52.3,RFID_650,39.75701671,-78.25589733,31.17122007,85.29270573,Route_551,33.40432362,In Transit,Human Error,45.39232978,461.5629958,Weather
TXN_552,Retailer,Supplier A,52:52.3,RFID_651,38.0080591,-79.44500951,1.171681967,21.40964943,Route_552,44.65522501,Delivered,Traffic,19.62850732,90.96634173,Strike
TXN_553,Manufacturing,Warehouse C,52:52.3,RFID_652,39.0959443,-75.95882395,21.1314588,30.76485939,Route_553,94.86845057,In Transit,Traffic,31.77455229,341.6941299,Strike
TXN_554,Retailer,Retailer D,52:52.3,RFID_653,39.42103232,-75.26155987,17.74789422,82.03199058,Route_554,64.93384538,Delivered,Weather,22.31302948,235.9375155,Strike
TXN_555,Manufacturing,Retailer D,52:52.3,RFID_654,36.14039886,-79.63841762,1.483545371,52.09629935,Route_555,85.14764071,Delivered,Weather,30.26825747,232.5287256,Strike
TXN_556,Retailer,Supplier A,52:52.3,RFID_655,36.0602242,-75.22442396,23.07993185,59.52134473,Route_556,73.93163506,In Transit,Equipment Failure,21.58074749,355.7983265,Weather
TXN_557,Retailer,Carrier B,52:52.3,RFID_656,38.05490494,-77.387117,7.313818804,66.41190426,Route_557,20.12528175,In Transit,Traffic,9.054347828,80.19217968,Equipment Failure
TXN_558,Logistics,Warehouse C,52:52.3,RFID_657,37.05514235,-78.50217161,16.95254433,67.53466231,Route_558,76.23283657,Delivered,Traffic,24.37907597,317.1676023,Strike
TXN_559,Retailer,Warehouse C,52:52.3,RFID_658,39.19930651,-79.61568962,-1.297745408,85.22182823,Route_559,34.75889934,Delivered,Traffic,25.37204167,397.4143037,Traffic Jam
TXN_560,Logistics,Warehouse C,52:52.3,RFID_659,39.50011562,-77.49687866,15.68128257,89.78645922,Route_560,67.51970623,In Transit,Equipment Failure,38.90898472,422.695741,Strike
TXN_561,Retailer,Warehouse C,52:52.3,RFID_660,36.7671069,-76.02742228,8.790856062,70.41102227,Route_561,40.68657763,Delivered,Traffic,35.30499388,126.7386752,Weather
TXN_562,Warehouse,Retailer D,52:52.3,RFID_661,36.18435279,-76.46456761,32.0071545,40.10548464,Route_562,99.79050369,In Transit,Weather,31.86199795,453.8385725,Strike
TXN_563,Warehouse,Retailer D,52:52.3,RFID_662,38.90262758,-79.74886994,-2.435957285,81.58266816,Route_563,33.71963315,In Transit,Equipment Failure,5.442580587,345.2657413,Traffic Jam
TXN_564,Warehouse,Carrier B,52:52.3,RFID_663,36.37403018,-79.63549082,13.83732737,23.44546402,Route_564,35.12174237,Delivered,Weather,34.58958195,446.8346604,Weather
TXN_565,Retailer,Warehouse C,52:52.3,RFID_664,39.11307159,-77.98563359,15.62941409,36.1756597,Route_565,93.760503,In Transit,Weather,24.01464751,268.3763227,Strike
TXN_566,Logistics,Warehouse C,52:52.3,RFID_665,37.11869127,-78.52354753,27.62527343,82.81700022,Route_566,12.21799642,In Transit,Equipment Failure,42.91677773,293.9150053,Traffic Jam
TXN_567,Logistics,Supplier A,52:52.3,RFID_666,38.3377495,-78.83807838,20.84294088,37.93340601,Route_567,72.70200891,In Transit,Human Error,44.15380484,463.5672247,Weather
TXN_568,Retailer,Retailer D,52:52.3,RFID_667,35.47767657,-78.59497751,25.02455517,35.44557417,Route_568,75.27937517,Delivered,Human Error,2.647516349,454.9592945,Strike
TXN_569,Warehouse,Warehouse C,52:52.3,RFID_668,38.11929662,-75.98258628,29.96721785,29.66877052,Route_569,85.27407197,In Transit,Weather,39.3907949,251.672393,Traffic Jam
TXN_570,Warehouse,Carrier B,52:52.3,RFID_669,37.25883839,-75.35385973,33.79913381,80.13782304,Route_570,97.69953796,Delivered,Human Error,1.80947474,173.4856842,Weather
TXN_571,Logistics,Carrier B,52:52.3,RFID_670,37.93304232,-77.97448653,9.124397353,55.00407814,Route_571,97.80417272,Delivered,Traffic,17.62414203,226.9266956,Strike
TXN_572,Warehouse,Retailer D,52:52.3,RFID_671,35.84007104,-75.46944499,19.21102174,67.24252421,Route_572,15.87490818,Delivered,Equipment Failure,26.03039883,224.4939478,Weather
TXN_573,Manufacturing,Carrier B,52:52.3,RFID_672,38.68436872,-78.39252149,32.80486353,36.73464689,Route_573,83.96553905,In Transit,Weather,7.108838334,179.0900937,Traffic Jam
TXN_574,Logistics,Carrier B,52:52.3,RFID_673,39.31398539,-77.61781507,39.52530089,73.06282947,Route_574,68.16789403,In Transit,Traffic,35.823063,170.8608219,Strike
TXN_575,Warehouse,Retailer D,52:52.3,RFID_674,36.083699,-78.86985501,35.028369,73.20038815,Route_575,68.26079209,Delivered,Human Error,0.4010258,437.4783214,Strike
TXN_576,Logistics,Warehouse C,52:52.3,RFID_675,35.47857278,-76.79761979,11.71602682,41.88186174,Route_576,21.5514934,Delivered,Traffic,8.092754325,81.43786431,Strike
TXN_577,Manufacturing,Warehouse C,52:52.3,RFID_676,35.11819293,-75.10509442,3.782493275,48.74778431,Route_577,68.51684498,In Transit,Human Error,27.87824783,354.9250319,Traffic Jam
TXN_578,Logistics,Carrier B,52:52.3,RFID_677,38.2098575,-76.98253452,17.02266418,34.67831942,Route_578,98.42343225,Delivered,Weather,34.29060298,127.7690232,Equipment Failure
TXN_579,Logistics,Carrier B,52:52.3,RFID_678,38.03547018,-78.21092958,28.37386533,88.35927163,Route_579,92.06367126,Delivered,Traffic,43.99886893,205.027652,Strike
TXN_580,Logistics,Warehouse C,52:52.3,RFID_679,37.73348706,-76.76091277,17.16560818,65.19218039,Route_580,49.52175947,In Transit,Equipment Failure,33.86383929,77.69436536,Traffic Jam
TXN_581,Logistics,Retailer D,52:52.3,RFID_680,36.15973548,-79.38539661,16.74313885,85.41807165,Route_581,13.5953176,Delivered,Weather,32.24540497,171.4881366,Weather
TXN_582,Manufacturing,Carrier B,52:52.3,RFID_681,36.95452998,-75.5567046,32.72036895,41.23698805,Route_582,42.6064141,In Transit,Traffic,18.92837502,395.789482,Weather
TXN_583,Retailer,Supplier A,52:52.3,RFID_682,37.97238168,-77.48458025,11.26317006,74.73236391,Route_583,84.37512804,In Transit,Traffic,0.061652425,448.256896,Traffic Jam
TXN_584,Logistics,Retailer D,52:52.3,RFID_683,37.48383429,-77.75325129,33.69076037,73.61010507,Route_584,73.13491913,Delivered,Human Error,5.767644419,149.6872184,Equipment Failure
TXN_585,Logistics,Carrier B,52:52.3,RFID_684,39.9389276,-77.07067606,13.30621604,68.41589563,Route_585,51.340929,In Transit,Weather,25.65861815,258.5965277,Traffic Jam
TXN_586,Warehouse,Carrier B,52:52.3,RFID_685,35.68219876,-76.87608069,9.770489756,87.59472827,Route_586,14.95913816,In Transit,Weather,32.40623452,261.6458216,Weather
